100562;10887;0;01/10/2019
100562;10887;1;03/10/2019
100562;11783;0;06/10/2019
100562;10688;0;13/10/2019
100562;10688;1;16/10/2019
100562;11596;0;27/10/2019
100562;11596;1;30/10/2019
100562;11997;0;07/11/2019
100562;11997;1;11/11/2019
100562;10993;0;18/11/2019
100562;10624;0;01/12/2019
100562;10624;1;04/12/2019
100562;10616;0;08/12/2019
100562;10169;0;22/12/2019
100562;10945;0;31/12/2019
100562;10945;1;04/01/2020
100562;10435;0;05/01/2020
100562;10435;1;08/01/2020
100562;10169;1;13/01/2020
100562;12656;0;18/01/2020
100562;12656;1;19/01/2020
100573;10116;0;12/03/2019
100573;11012;0;20/03/2019
100573;10110;0;20/03/2019
100573;10110;1;26/03/2019
100573;10169;0;26/03/2019
100573;10576;0;29/03/2019
100573;10169;1;01/04/2019
100573;12354;0;12/04/2019
100573;12300;0;16/04/2019
100573;12770;0;20/04/2019
100573;12300;1;01/05/2019
100573;10754;0;02/05/2019
100573;12770;1;13/05/2019
100573;10897;0;16/05/2019
100573;10170;0;18/05/2019
100573;10954;0;23/05/2019
100573;10624;0;04/06/2019
100573;10851;0;05/06/2019
100573;11882;0;06/06/2019
100573;10624;1;07/06/2019
100573;11882;1;08/06/2019
100573;10851;1;09/06/2019
100573;11179;0;09/06/2019
100573;10878;0;14/06/2019
100573;10558;0;23/06/2019
100573;11179;1;24/06/2019
100573;10496;0;29/06/2019
100573;11859;0;09/07/2019
100573;10558;1;12/07/2019
100573;10781;0;14/07/2019
100573;10781;1;18/07/2019
100573;10065;0;24/07/2019
100573;10065;1;27/07/2019
100573;11154;0;01/08/2019
100573;11154;1;05/08/2019
100573;10698;0;11/08/2019
100573;10954;0;15/08/2019
100573;12464;0;22/08/2019
100573;11783;0;05/09/2019
100573;12274;0;07/09/2019
100573;10522;0;17/09/2019
100573;12344;0;24/09/2019
100573;12344;1;28/09/2019
100573;10375;0;08/10/2019
100573;11585;0;08/10/2019
100573;11585;1;19/10/2019
100573;11552;0;22/10/2019
100573;11552;1;28/10/2019
100573;12761;0;28/10/2019
100573;10165;0;30/10/2019
100573;11819;0;07/11/2019
100573;10750;0;16/11/2019
100573;10750;1;22/11/2019
100573;12389;0;30/11/2019
100573;10878;0;05/12/2019
100573;11260;0;16/12/2019
100573;12274;0;24/12/2019
100573;12075;0;07/01/2020
100573;12075;1;08/01/2020
100573;11035;0;09/01/2020
100573;12200;0;15/01/2020
100573;12316;0;17/01/2020
100573;11035;1;19/01/2020
100573;12316;1;19/01/2020
100573;10558;0;24/01/2020
100573;10558;1;26/01/2020
100573;12434;0;03/02/2020
100573;12200;1;08/02/2020
100573;10496;0;13/02/2020
100573;10365;0;17/02/2020
100573;10054;0;17/02/2020
100573;10054;1;20/02/2020
100573;10365;1;21/02/2020
100573;11995;0;02/03/2020
100573;10688;0;03/03/2020
100573;10688;1;06/03/2020
100573;12464;0;14/03/2020
100899;11795;0;12/03/2019
100899;11795;1;14/03/2019
100899;11158;0;16/03/2019
100899;11129;0;21/03/2019
100899;10698;0;21/03/2019
100899;10440;0;23/03/2019
100899;11107;0;27/03/2019
100899;11107;1;31/03/2019
100899;10191;0;04/04/2019
100899;12368;0;14/04/2019
100899;11606;0;19/04/2019
100899;12705;0;24/04/2019
100899;11694;0;05/05/2019
100899;11592;0;17/05/2019
100899;10688;0;20/05/2019
100899;10688;1;25/05/2019
100899;11328;0;31/05/2019
100899;11328;1;04/06/2019
100899;12049;0;12/06/2019
100899;12678;0;22/06/2019
100899;10244;0;26/06/2019
100899;10308;0;07/07/2019
100899;11074;0;19/07/2019
100899;12300;0;20/07/2019
100899;12300;1;22/07/2019
100899;11074;1;24/07/2019
100899;11694;0;29/07/2019
100899;10065;0;05/08/2019
100899;12090;0;05/08/2019
100899;10065;1;10/08/2019
100899;12600;0;12/08/2019
100899;12419;0;16/08/2019
100899;12419;1;18/08/2019
100899;11978;0;26/08/2019
100899;11978;1;31/08/2019
100899;12552;0;31/08/2019
100899;12552;1;06/09/2019
100899;10180;0;08/09/2019
100899;12200;0;20/09/2019
100899;10308;0;22/09/2019
100899;10180;1;25/09/2019
100899;11682;0;01/10/2019
100899;12200;1;07/10/2019
100899;11280;0;07/10/2019
100899;10887;0;13/10/2019
100899;11328;0;14/10/2019
100899;10887;1;16/10/2019
100899;11328;1;17/10/2019
100899;11578;0;18/10/2019
100899;12758;0;18/10/2019
100899;11682;1;24/10/2019
100899;11606;0;24/10/2019
100899;12758;1;29/10/2019
100899;10358;0;29/10/2019
100899;12248;0;30/10/2019
100899;12248;1;04/11/2019
100899;11405;0;07/11/2019
100899;12391;0;18/11/2019
100899;12770;0;20/11/2019
100899;10070;0;20/11/2019
100899;12391;1;24/11/2019
100899;12770;1;24/11/2019
100899;10979;0;28/11/2019
100899;10979;1;04/12/2019
101077;10793;0;12/03/2019
101077;10558;0;13/03/2019
101077;10558;1;17/03/2019
101077;10440;0;27/03/2019
101077;10496;0;27/03/2019
101077;11644;0;27/03/2019
101077;11724;0;06/04/2019
101077;11739;0;06/04/2019
101077;12411;0;17/04/2019
101077;10624;0;27/04/2019
101077;10624;1;03/05/2019
101077;11578;0;09/05/2019
101077;12761;0;15/05/2019
101077;10576;0;15/05/2019
101077;10954;0;25/05/2019
101077;11179;0;05/06/2019
101077;11219;0;11/06/2019
101077;11179;1;13/06/2019
101077;12175;0;17/06/2019
101077;12541;0;28/06/2019
101077;10642;0;07/07/2019
101077;12213;0;20/07/2019
101077;12213;1;26/07/2019
101077;11092;0;27/07/2019
101077;12635;0;01/08/2019
101077;10554;0;01/08/2019
101077;12506;0;13/08/2019
101077;12506;1;19/08/2019
101077;10616;0;24/08/2019
101077;10358;0;30/08/2019
101077;12248;0;03/09/2019
101077;12248;1;04/09/2019
101077;12316;0;14/09/2019
101077;12316;1;15/09/2019
101077;12023;0;16/09/2019
101077;12411;0;19/09/2019
101077;11819;0;26/09/2019
101077;11660;0;01/10/2019
101077;11724;0;12/10/2019
101077;12602;0;14/10/2019
101077;10199;0;26/10/2019
101077;12602;1;30/10/2019
101077;11428;0;09/11/2019
101077;12632;0;22/11/2019
101077;12632;1;23/11/2019
101077;11205;0;03/12/2019
101077;11280;0;05/12/2019
101077;12368;0;19/12/2019
101077;12262;0;24/12/2019
101077;11578;0;01/01/2020
101077;10750;0;01/01/2020
101077;11819;0;03/01/2020
101077;12656;0;03/01/2020
101077;10750;1;07/01/2020
101077;12656;1;08/01/2020
101379;12792;0;12/03/2019
101379;10624;0;13/03/2019
101379;10054;0;25/03/2019
101379;10054;1;29/03/2019
101379;10464;0;05/04/2019
101379;10624;1;07/04/2019
101379;10137;0;11/04/2019
101379;10137;0;24/04/2019
101379;10137;1;26/04/2019
101379;10137;1;27/04/2019
101379;10616;0;04/05/2019
101379;10554;0;17/05/2019
101379;10054;0;22/05/2019
101379;11763;0;26/05/2019
101379;10054;1;02/06/2019
101379;11763;1;05/06/2019
101379;12213;0;05/06/2019
101379;11405;0;11/06/2019
101379;12213;1;14/06/2019
101379;10169;0;22/06/2019
101379;10169;1;27/06/2019
101379;11659;0;04/07/2019
101379;11328;0;11/07/2019
101379;11659;1;16/07/2019
101379;12552;0;18/07/2019
101379;11328;1;22/07/2019
101379;12552;1;29/07/2019
101379;10965;0;31/07/2019
101379;11455;0;01/08/2019
101379;11455;1;03/08/2019
101379;11997;0;13/08/2019
101379;11997;1;26/08/2019
101379;11158;0;27/08/2019
101379;10724;0;02/09/2019
101379;12248;0;09/09/2019
101379;12248;1;12/09/2019
101379;12090;0;15/09/2019
101379;10841;0;28/09/2019
101379;10169;0;29/09/2019
101379;11763;0;10/10/2019
101379;10169;1;12/10/2019
101379;10917;0;20/10/2019
101379;10358;0;20/10/2019
101379;11763;1;21/10/2019
101379;11625;0;28/10/2019
101379;12200;0;04/11/2019
101379;10491;0;06/11/2019
101379;11625;1;08/11/2019
101379;10917;1;10/11/2019
101379;12200;1;12/11/2019
101379;12720;0;16/11/2019
101379;12720;1;21/11/2019
101379;10040;0;24/11/2019
101379;10887;0;26/11/2019
101379;11107;0;28/11/2019
101379;11107;1;30/11/2019
101379;11882;0;03/12/2019
101379;12491;0;04/12/2019
101379;10491;1;06/12/2019
101379;11208;0;06/12/2019
101379;11208;1;07/12/2019
101379;11882;1;10/12/2019
101379;11795;0;10/12/2019
101379;10040;0;10/12/2019
101379;11518;0;12/12/2019
101379;11795;1;19/12/2019
101379;11179;0;19/12/2019
101379;10887;1;22/12/2019
101379;12506;0;29/12/2019
101379;11518;1;30/12/2019
101379;11578;0;31/12/2019
101379;11179;1;02/01/2020
101379;12506;1;03/01/2020
101379;12656;0;04/01/2020
101379;12656;1;17/01/2020
101379;10750;0;17/01/2020
101379;10464;0;20/01/2020
101379;10750;1;21/01/2020
101379;10642;0;23/01/2020
101379;11490;0;31/01/2020
101379;11208;0;03/02/2020
101379;11490;1;07/02/2020
101379;11596;0;11/02/2020
101379;11978;0;13/02/2020
101379;11208;1;19/02/2020
101379;11596;1;23/02/2020
101379;10257;0;23/02/2020
101379;11978;1;25/02/2020
101379;10257;1;28/02/2020
101379;12354;0;02/03/2020
101379;11714;0;04/03/2020
101379;11714;1;10/03/2020
101559;11476;0;12/03/2019
101559;11644;0;19/03/2019
101559;11953;0;28/03/2019
101559;10714;0;31/03/2019
101559;12316;0;09/04/2019
101559;12316;1;12/04/2019
101559;10016;0;18/04/2019
101559;11328;0;20/04/2019
101559;11280;0;21/04/2019
101559;11328;1;22/04/2019
101559;10016;1;23/04/2019
101559;10714;1;24/04/2019
101559;11819;0;04/05/2019
101559;12368;0;18/05/2019
101559;11035;0;29/05/2019
101559;11035;1;30/05/2019
101559;11234;0;07/06/2019
101559;11234;1;11/06/2019
101559;10993;0;16/06/2019
101559;11997;0;28/06/2019
101559;11997;1;03/07/2019
101559;10945;0;06/07/2019
101559;10945;1;11/07/2019
101559;11107;0;11/07/2019
101559;11107;1;20/07/2019
101559;10195;0;21/07/2019
101559;10195;1;22/07/2019
101559;12210;0;04/08/2019
101559;11714;0;14/08/2019
101559;11714;1;18/08/2019
101559;11592;0;23/08/2019
101559;10668;0;27/08/2019
101559;10668;1;30/08/2019
101559;11739;0;05/09/2019
101559;11596;0;19/09/2019
101559;11596;1;20/09/2019
101559;10576;0;03/10/2019
101559;11849;0;12/10/2019
101559;11849;1;17/10/2019
101559;10496;0;21/10/2019
101559;12200;0;24/10/2019
101559;11606;0;25/10/2019
101559;12200;1;29/10/2019
101559;10137;0;07/11/2019
101559;10137;1;10/11/2019
101559;10714;0;21/11/2019
101559;10714;1;23/11/2019
101559;11596;0;04/12/2019
101559;10819;0;14/12/2019
101559;11596;1;15/12/2019
101559;10819;1;20/12/2019
101559;10576;0;20/12/2019
101559;10222;0;24/12/2019
101559;10222;1;29/12/2019
101559;10841;0;31/12/2019
101559;10781;0;11/01/2020
101559;11035;0;11/01/2020
101559;10781;1;14/01/2020
101559;11035;1;14/01/2020
101559;11422;0;18/01/2020
101559;11422;1;19/01/2020
101559;10040;0;29/01/2020
101559;10150;0;05/02/2020
101559;11659;0;10/02/2020
101559;12613;0;10/02/2020
101559;11659;1;12/02/2020
101559;10496;0;20/02/2020
101559;12678;0;23/02/2020
101559;11158;0;08/03/2020
101559;11859;0;21/03/2020
101559;10927;0;30/03/2020
101559;12200;0;09/04/2020
101559;10819;0;17/04/2020
101559;12075;0;19/04/2020
101559;10819;1;22/04/2020
101559;12075;1;23/04/2020
101559;12434;0;23/04/2020
101559;12200;1;24/04/2020
101559;10927;0;03/05/2020
101559;10993;0;16/05/2020
101559;12342;0;18/05/2020
101559;11714;0;21/05/2020
101559;12464;0;01/06/2020
101559;12536;0;09/06/2020
101559;11714;1;11/06/2020
101559;12536;1;11/06/2020
101743;11422;0;12/03/2019
101743;11422;1;16/03/2019
101743;11763;0;23/03/2019
101743;10058;0;26/03/2019
101743;11763;1;27/03/2019
101743;10268;0;30/03/2019
101743;11205;0;31/03/2019
101743;11849;0;01/04/2019
101743;11849;1;03/04/2019
101743;12029;0;11/04/2019
101743;12029;1;19/04/2019
101743;12602;0;22/04/2019
101743;12602;1;24/04/2019
101743;12354;0;29/04/2019
101743;12213;0;10/05/2019
101743;12213;1;15/05/2019
101743;12391;0;17/05/2019
101743;10079;0;27/05/2019
101743;10079;1;28/05/2019
101743;10079;0;31/05/2019
101743;12391;1;04/06/2019
101743;12023;0;05/06/2019
101743;11795;0;10/06/2019
101743;10222;0;10/06/2019
101743;10079;1;15/06/2019
101743;11795;1;15/06/2019
101743;11299;0;21/06/2019
101743;10684;0;26/06/2019
101743;11299;1;27/06/2019
101743;10222;1;30/06/2019
101743;11934;0;08/07/2019
101743;12023;0;21/07/2019
101743;11934;1;29/07/2019
101743;12150;0;04/08/2019
101743;12552;0;13/08/2019
101743;12150;1;15/08/2019
101743;12552;1;22/08/2019
101743;12029;0;25/08/2019
101743;12029;1;26/08/2019
101743;10222;0;31/08/2019
101743;10222;1;04/09/2019
101743;11888;0;07/09/2019
101743;11888;1;08/09/2019
101936;12225;0;12/03/2019
101936;10964;0;13/03/2019
101936;12248;0;19/03/2019
101936;10964;1;23/03/2019
101936;12248;1;27/03/2019
101936;10819;0;29/03/2019
101936;11795;0;01/04/2019
101936;11795;1;02/04/2019
101936;10819;1;05/04/2019
101936;12085;0;10/04/2019
101936;12085;1;14/04/2019
101936;11179;0;16/04/2019
101936;11179;1;18/04/2019
101936;12552;0;30/04/2019
101936;10964;0;03/05/2019
101936;10222;0;10/05/2019
101936;12552;1;12/05/2019
101936;10964;1;14/05/2019
101936;10222;1;18/05/2019
101936;12520;0;21/05/2019
101936;12312;0;22/05/2019
102207;12312;0;12/03/2019
102207;11714;0;15/03/2019
102207;11714;1;22/03/2019
102207;10750;0;23/03/2019
102207;10750;1;25/03/2019
102207;12029;0;26/03/2019
102207;12656;0;30/03/2019
102207;11724;0;03/04/2019
102207;12536;0;04/04/2019
102207;12536;1;06/04/2019
102207;10293;0;11/04/2019
102207;12029;1;16/04/2019
102207;10293;1;16/04/2019
102207;12029;0;16/04/2019
102207;10954;0;17/04/2019
102207;10576;0;17/04/2019
102207;12656;1;24/04/2019
102207;12354;0;24/04/2019
102207;10602;0;06/05/2019
102207;12029;1;07/05/2019
102207;10602;1;09/05/2019
102207;12792;0;17/05/2019
102207;11428;0;25/05/2019
102207;12023;0;27/05/2019
102207;11644;0;31/05/2019
102207;12736;0;03/06/2019
102207;11995;0;10/06/2019
102442;11092;0;12/03/2019
102442;10268;0;12/03/2019
102442;11859;0;19/03/2019
102442;10268;0;23/03/2019
102442;10065;0;29/03/2019
102442;10065;1;01/04/2019
102442;11158;0;12/04/2019
102442;12770;0;14/04/2019
102442;12150;0;20/04/2019
102442;12770;1;01/05/2019
102442;10878;0;04/05/2019
102442;12150;1;05/05/2019
102442;12300;0;09/05/2019
102442;12300;1;11/05/2019
102442;11518;0;13/05/2019
102442;11518;1;16/05/2019
102442;10365;0;16/05/2019
102442;10365;1;26/05/2019
102442;12274;0;28/05/2019
102442;10754;0;06/06/2019
102442;11819;0;14/06/2019
102442;11783;0;21/06/2019
102442;10161;0;01/07/2019
102442;10161;1;02/07/2019
102442;12656;0;11/07/2019
102442;12656;1;14/07/2019
102442;10222;0;25/07/2019
102442;10440;0;25/07/2019
102442;10222;1;31/07/2019
102442;10257;0;01/08/2019
102442;12720;0;05/08/2019
102442;10257;1;06/08/2019
102442;10191;0;13/08/2019
102442;12720;1;17/08/2019
102442;12029;0;27/08/2019
102442;12029;1;29/08/2019
102442;12344;0;08/09/2019
102442;12344;1;11/09/2019
102442;11859;0;12/09/2019
102442;12520;0;13/09/2019
102730;10491;0;12/03/2019
102730;10491;1;14/03/2019
102730;10819;0;25/03/2019
102730;10819;1;30/03/2019
102730;10099;0;04/04/2019
102730;11659;0;04/04/2019
102730;11659;1;05/04/2019
102730;11512;0;16/04/2019
102730;12111;0;21/04/2019
102730;12111;1;22/04/2019
102730;10688;0;22/04/2019
102730;10688;1;26/04/2019
102730;12150;0;29/04/2019
102730;12150;1;03/05/2019
102730;10819;0;12/05/2019
102730;10819;0;15/05/2019
102730;10602;0;18/05/2019
102730;10602;1;21/05/2019
102730;11585;0;21/05/2019
102730;11585;1;26/05/2019
102730;10819;1;31/05/2019
102730;12363;0;31/05/2019
102730;10819;1;01/06/2019
102730;12363;1;01/06/2019
102730;11179;0;13/06/2019
102730;11179;1;19/06/2019
102730;10954;0;23/06/2019
102730;11490;0;05/07/2019
102730;11490;1;16/07/2019
102730;12111;0;16/07/2019
102730;12111;1;20/07/2019
102730;12213;0;29/07/2019
102730;12300;0;30/07/2019
102730;12213;1;02/08/2019
102730;12300;1;03/08/2019
102730;10334;0;04/08/2019
102730;11512;0;11/08/2019
102730;11234;0;18/08/2019
102730;10954;0;21/08/2019
102730;10334;1;23/08/2019
102730;11234;1;24/08/2019
102730;11260;0;02/09/2019
102730;10165;0;07/09/2019
102730;10965;0;13/09/2019
102730;11682;0;26/09/2019
102730;11682;1;27/09/2019
102730;11659;0;27/09/2019
102730;11659;1;03/10/2019
102730;10897;0;11/10/2019
102730;12383;0;19/10/2019
102730;11694;0;20/10/2019
102730;12383;1;22/10/2019
102730;11299;0;02/11/2019
102730;11299;1;03/11/2019
102730;12363;0;12/11/2019
102730;11035;0;26/11/2019
102730;11035;1;01/12/2019
102730;12090;0;01/12/2019
102730;12363;1;02/12/2019
102730;10165;0;10/12/2019
102730;10191;0;24/12/2019
102730;11953;0;05/01/2020
102730;12274;0;16/01/2020
102730;11012;0;20/01/2020
102730;11299;0;03/02/2020
102730;11823;0;03/02/2020
102730;11823;1;07/02/2020
102730;11299;1;09/02/2020
102730;11350;0;16/02/2020
102730;10496;0;25/02/2020
102730;10917;0;05/03/2020
102730;10917;1;07/03/2020
102730;12263;0;17/03/2020
102730;11422;0;20/03/2020
102730;12475;0;20/03/2020
102730;11422;1;25/03/2020
102730;12475;1;25/03/2020
102730;10070;0;29/03/2020
102730;12263;1;06/04/2020
102730;11107;0;09/04/2020
102730;11107;1;02/05/2020
102802;10199;0;12/03/2019
102802;11208;0;21/03/2019
102802;11208;1;22/03/2019
102802;11107;0;26/03/2019
102802;11107;1;30/03/2019
102802;12213;0;07/04/2019
102802;12213;1;08/04/2019
102802;12383;0;13/04/2019
102802;12383;1;14/04/2019
102802;10040;0;15/04/2019
102802;12411;0;17/04/2019
102802;11512;0;26/04/2019
102802;11552;0;29/04/2019
102802;10522;0;02/05/2019
102802;11552;1;12/05/2019
102802;12111;0;13/05/2019
102802;12536;0;13/05/2019
102802;12111;1;17/05/2019
102802;12383;0;25/05/2019
102802;12536;1;30/05/2019
102802;12383;1;30/05/2019
102802;10170;0;31/05/2019
102802;10079;0;14/06/2019
102802;10079;1;20/06/2019
102802;10137;0;24/06/2019
102802;10137;1;29/06/2019
102802;12761;0;07/07/2019
102802;10979;0;14/07/2019
102802;10554;0;20/07/2019
102802;10169;0;28/07/2019
102802;10169;1;31/07/2019
102802;10979;1;01/08/2019
102802;11158;0;09/08/2019
102802;11400;0;12/08/2019
102802;12262;0;22/08/2019
102802;11833;0;22/08/2019
102802;11400;1;24/08/2019
102802;10965;0;27/08/2019
102802;11380;0;02/09/2019
102802;10536;0;09/09/2019
102802;10536;1;12/09/2019
102802;12049;0;18/09/2019
102802;12049;0;19/09/2019
102802;11455;0;27/09/2019
102802;11455;1;28/09/2019
102802;12075;0;11/10/2019
102802;12075;1;17/10/2019
102802;11035;0;23/10/2019
102802;10191;0;24/10/2019
102802;11035;1;26/10/2019
103073;10917;0;12/03/2019
103073;10180;0;16/03/2019
103073;12705;0;16/03/2019
103073;10917;1;18/03/2019
103073;10979;0;18/03/2019
103073;10180;1;22/03/2019
103073;11476;0;23/03/2019
103073;10979;1;27/03/2019
103073;10554;0;30/03/2019
103073;12316;0;30/03/2019
103073;12316;1;04/04/2019
103073;12078;0;11/04/2019
103073;11724;0;19/04/2019
103073;11476;0;22/04/2019
103073;11004;0;02/05/2019
103073;11004;1;07/05/2019
103073;10750;0;14/05/2019
103073;10750;1;16/05/2019
103073;11729;0;24/05/2019
103073;10308;0;24/05/2019
103073;11659;0;25/05/2019
103073;11729;1;26/05/2019
103073;10979;0;06/06/2019
103073;11659;1;07/06/2019
103073;10979;1;12/06/2019
103073;11995;0;15/06/2019
103073;10878;0;27/06/2019
103073;10714;0;27/06/2019
103073;10714;1;28/06/2019
103073;11476;0;02/07/2019
103268;10684;0;12/03/2019
103268;11596;0;15/03/2019
103268;11596;1;17/03/2019
103268;11552;0;22/03/2019
103268;10358;0;01/04/2019
103268;11552;1;12/04/2019
103268;10642;0;15/04/2019
103268;12536;0;26/04/2019
103268;12536;1;30/04/2019
103268;11012;0;04/05/2019
103268;11490;0;16/05/2019
103268;10954;0;16/05/2019
103268;12552;0;22/05/2019
103268;10684;0;22/05/2019
103268;12552;1;25/05/2019
103268;11888;0;02/06/2019
103268;11714;0;04/06/2019
103268;11490;1;06/06/2019
103268;11888;1;08/06/2019
103268;11714;1;08/06/2019
103268;12761;0;09/06/2019
103268;11907;0;16/06/2019
103268;10554;0;20/06/2019
103268;10334;0;30/06/2019
103268;10334;1;02/07/2019
103268;10268;0;13/07/2019
103268;12049;0;22/07/2019
103268;10165;0;25/07/2019
103268;12761;0;30/07/2019
103268;10917;0;31/07/2019
103268;10917;1;01/08/2019
103268;11280;0;01/08/2019
103268;10878;0;01/08/2019
